doi,halId
,hal-01301503
,hal-01302745
,hal-01302779
,hal-01302818
,hal-01302825
,hal-01303133
,hal-01309364
,hal-01317159
,hal-01319310
,hal-01320997
,hal-01321011
,hal-01321047
,hal-01322721
,hal-01323928
,hal-01327902
,hal-01328516
,hal-01328535
,hal-01328575
,hal-01328589
,hal-01333623
,hal-01335776
,hal-01337339
,hal-01338213
,hal-01338219
,hal-01340847
,hal-01344869
,hal-01346371
,hal-01349073
,hal-01349504
,hal-01351764
,hal-01351881
,hal-01351990
,hal-01352659
,hal-01353347
,hal-01353888
,hal-01356947
,hal-01358225
,hal-01359904
,hal-01364948
,hal-01369130
,hal-01372147
,hal-01374179
,hal-01377780
,hal-01378185
,hal-01378931
,hal-01385298
,hal-01389204
,hal-01390528
,hal-01391636
,hal-01397777
,hal-01397937
,hal-01398479
,hal-01398710
,hal-01399446
,hal-01400290
,hal-01401864
,hal-01403128
,hal-01407318
,hal-01410081
,hal-01415959
,hal-01417095
,hal-01417362
,hal-01418749
,hal-01418752
,hal-01419401
,hal-01419932
,hal-01421614
,hal-01421620
,hal-01421787
,hal-01421793
,hal-01421836
,hal-01424989
,hal-01424993
,hal-01426420
,hal-01429075
,hal-01429939
,hal-01429951
,hal-01429973
,hal-01429985
,hal-01432544
,hal-01435248
,hal-01439271
,hal-01440286
,hal-01442078
,hal-01444740
,hal-01445885
,hal-01447578
,hal-01448313
,hal-01457785
,hal-01458804
,hal-01460265
,hal-01461528
,hal-01467344
,hal-01467354
,hal-01469645
,hal-01471996
,hal-01478024
,hal-01478502
,hal-01483492
,hal-01483511
,hal-01486530
,hal-01486561
,hal-01489011
,hal-01489361
,hal-01493807
,hal-01497517
,hal-01497884
,hal-01507519
,hal-01512183
,hal-01514724
,hal-01517248
,hal-01517377
,hal-01517398
,hal-01517402
,hal-01517416
,hal-01517428
,hal-01517434
,hal-01520824
,hal-01523739
,hal-01526615
,hal-01527106
,hal-01527405
,hal-01527737
,hal-01531203
,hal-01531206
,hal-01535162
,hal-01536353
,hal-01536455
,hal-01536472
,hal-01543392
,hal-01545543
,hal-01549177
,hal-01550722
,hal-01550727
,hal-01553143
,hal-01555230
,hal-01556298
,hal-01556301
,hal-01556306
,hal-01556311
,hal-01558703
,hal-01559303
,hal-01561831
,hal-01564454
,hal-01566288
,hal-01566625
,hal-01566626
,hal-01566638
,hal-01566729
,hal-01566968
,hal-01568312
,hal-01579785
,hal-01580038
,hal-01580697
,hal-01580725
,hal-01581801
,hal-01583803
,hal-01585239
,hal-01586447
,hal-01586456
,hal-01587075
,hal-01588220
,hal-01589247
,hal-01589907
,hal-01591732
,hal-01592523
,hal-01593823
,hal-01593855
,hal-01593861
,hal-01595612
,hal-01604611
,hal-01604673
,hal-01604925
,hal-01605422
,hal-01607402
,hal-01608877
,hal-01611369
,hal-01611373
,hal-01611381
,hal-01612292
,hal-01618632
,hal-01620581
,hal-01620600
,hal-01621512
,hal-01624433
,hal-01624903
,hal-01627654
,hal-01627681
,hal-01628143
,hal-01628148
,hal-01628258
,hal-01628321
,hal-01628732
,hal-01629141
,hal-01629178
,hal-01629196
,hal-01629202
,hal-01629248
,hal-01629666
,hal-01629681
,hal-01630272
,hal-01632351
,hal-01632893
,hal-01634041
,hal-01634340
,hal-01645090
,hal-01645092
,hal-01648236
,hal-01661174
,hal-01663597
,hal-01666644
,hal-01668284
,hal-01669786
,hal-01670064
,hal-01672697
,hal-01672710
,hal-01675090
,hal-01680190
,hal-01687620
,hal-01687914
,hal-01687917
,hal-01689656
,hal-01689714
,hal-01692670
,hal-01693040
,hal-01695033
,hal-01697398
,hal-01698492
,hal-01699415
,hal-01700137
,hal-01700228
,hal-01700609
,hal-01702009
,hal-01705073
,hal-01705076
,hal-01705077
,hal-01705491
,hal-01710353
,hal-01710597
,hal-01710606
,hal-01719208
,hal-01719683
,hal-01721250
,hal-01724199
,hal-01727595
,hal-01727951
,hal-01729866
,hal-01743039
,hal-01743372
,hal-01743391
,hal-01744389
,hal-01745128
,hal-01757034
,hal-01758068
,hal-01758977
,hal-01760008
,hal-01761307
,hal-01762493
,hal-01768990
,hal-01769745
,hal-01778574
,hal-01783889
,hal-01783931
,hal-01786042
,hal-01786044
,hal-01787695
,hal-01791578
,hal-01791652
,hal-01794385
,hal-01796627
,hal-01796628
,hal-01796656
,hal-01797634
,hal-01797691
,hal-01797692
,hal-01801534
,hal-01803057
,hal-01807536
,hal-01807537
,hal-01810154
,hal-01813392
,hal-01815491
,hal-01815498
,hal-01815506
,hal-01815523
,hal-01815527
,hal-01815529
,hal-01815541
,hal-01815545
,hal-01815549
,hal-01815570
,hal-01815581
,hal-01815632
,hal-01816299
,hal-01816775
,hal-01818156
,hal-01818191
,hal-01819554
,hal-01822235
,hal-01827319
,hal-01829562
,hal-01831054
,hal-01831900
,hal-01835393
,hal-01837210
,hal-01838856
,hal-01840657
,hal-01840762
,hal-01840763
,hal-01841710
,hal-01841739
,hal-01842318
,hal-01848456
,hal-01849568
,hal-01855403
,hal-01855761
,hal-01856434
,hal-01863729
,hal-01864654
,hal-01865209
,hal-01866131
,hal-01867007
,hal-01867967
,hal-01868017
,hal-01871460
,hal-01872595
,hal-01872751
,hal-01873367
,hal-01875130
,hal-01876962
,hal-01877010
,hal-01877080
,hal-01879292
,hal-01880009
,hal-01881446
,hal-01881447
,hal-01881449
,hal-01881788
,hal-01882274
,hal-01882383
,hal-01882387
,hal-01882390
,hal-01883692
,hal-01883708
,hal-01884012
,hal-01887390
,hal-01889689
,hal-01890155
,hal-01890265
,hal-01891898
,hal-01896553
,hal-01896802
,hal-01896807
,hal-01897066
,hal-01898268
,hal-01898273
,hal-01898723
,hal-01898954
,hal-01898960
,hal-01901917
,hal-01906911
,hal-01910067
,hal-01919741
,hal-01923683
,hal-01925648
,hal-01926878
,hal-01931338
,hal-01933419
,hal-01935529
,hal-01936724
,hal-01938563
,hal-01941224
,hal-01941923
,hal-01941925
,hal-01941926
,hal-01941928
,hal-01942051
,hal-01943704
,hal-01943711
,hal-01943717
,hal-01943729
,hal-01943735
,hal-01943751
,hal-01945228
,hal-01947808
,hal-01947842
,hal-01947863
,hal-01947896
,hal-01948801
,hal-01949583
,hal-01949915
,hal-01953146
,hal-01954676
,hal-01958856
,hal-01958901
,hal-01958925
,hal-01960949
,hal-01961899
,hal-01962194
,hal-01962615
,hal-01962740
,hal-01963208
,hal-01965380
,hal-01965435
,hal-01965437
,hal-01965440
,hal-01981259
,hal-01981516
,hal-01986499
,hal-01987645
,hal-01987897
,hal-01988691
,hal-01990939
,hal-01993163
,hal-01993821
,hal-01993858
,hal-01998351
,hal-01998352
,hal-02000125
,hal-02003621
,hal-02003635
,hal-02003705
,hal-02004635
,hal-02004835
,hal-02006033
,hal-02007332
,hal-02007713
,hal-02009162
,hal-02010195
,hal-02010197
,hal-02012709
,hal-02012731
,hal-02018217
,hal-02021525
,hal-02024303
,hal-02047626
,hal-02049271
,hal-02049525
,hal-02049532
,hal-02050291
,hal-02050623
,hal-02054632
,hal-02056808
,hal-02057910
,hal-02059025
,hal-02059486
,hal-02062183
,hal-02062882
,hal-02063542
,hal-02065076
,hal-02065172
,hal-02065836
,hal-02066351
,hal-02073537
,hal-02075644
,hal-02076103
,hal-02076125
,hal-02080337
,hal-02084032
,hal-02084041
,hal-02085748
,hal-02085803
,hal-02088063
,hal-02091663
,hal-02092734
,hal-02097168
,hal-02097173
,hal-02097176
,hal-02097177
,hal-02097178
,hal-02097181
,hal-02099546
,hal-02100687
,hal-02105786
,hal-02109013
,hal-02109135
,hal-02109145
,hal-02110541
,hal-02112470
,hal-02112471
,hal-02117202
,hal-02117348
,hal-02117418
,hal-02121796
,hal-02122780
,hal-02123144
,hal-02126493
,hal-02127755
,hal-02128440
,hal-02129430
,hal-02129433
,hal-02134137
,hal-02134141
,hal-02134142
,hal-02134143
,hal-02134151
,hal-02135432
,hal-02136541
,hal-02137261
,hal-02138729
,hal-02139652
,hal-02144893
,hal-02145549
,hal-02145745
,hal-02146121
,hal-02146453
,hal-02146461
,hal-02147377
,hal-02147378
,hal-02147379
,hal-02147380
,hal-02147381
,hal-02147383
,hal-02147879
,hal-02153038
,hal-02158190
,hal-02160858
,hal-02160969
,hal-02163305
,hal-02163306
,hal-02163307
,hal-02169797
,hal-02170701
,hal-02171824
,hal-02171826
,hal-02171828
,hal-02171831
,hal-02171832
,hal-02171833
,hal-02171941
,hal-02171942
,hal-02171946
,hal-02171948
,hal-02177469
,hal-02177691
,hal-02181011
,hal-02181019
,hal-02182238
,hal-02184837
,hal-02184908
,hal-02185665
,hal-02190305
,hal-02191425
,hal-02191845
,hal-02263335
,hal-02263353
,hal-02263833
,hal-02264105
,hal-02264409
,hal-02266333
,hal-02266836
,hal-02267447
,hal-02268238
,hal-02268266
,hal-02269203
,hal-02273341
,hal-02273353
,hal-02273388
,hal-02273415
,hal-02276537
,hal-02276814
,hal-02276974
,hal-02277213
,hal-02277331
,hal-02277730
,hal-02281820
,hal-02284831
,hal-02286034
,hal-02286035
,hal-02286062
,hal-02287119
,hal-02287319
,hal-02288223
,hal-02288460
,hal-02288860
,hal-02289117
,hal-02290134
,hal-02290150
,hal-02290470
,hal-02292211
,hal-02292502
,hal-02292520
,hal-02292522
,hal-02292699
,hal-02293142
,hal-02293959
,hal-02297370
,hal-02298711
,hal-02298731
,hal-02298748
,hal-02300777
,hal-02306665
,hal-02311864
,hal-02314572
,hal-02315740
,hal-02319182
,hal-02321036
,hal-02321171
,hal-02323023
,hal-02323313
,hal-02324904
,hal-02326399
,hal-02326940
,hal-02329249
,hal-02329296
,hal-02330663
,hal-02338990
,hal-02339652
,hal-02340167
,hal-02340659
,hal-02346302
,hal-02348973
,hal-02349274
,hal-02350516
,hal-02353075
,hal-02353117
,hal-02353996
,hal-02358200
,hal-02358242
,hal-02366290
,hal-02368278
,hal-02369553
,hal-02369639
,hal-02372886
,hal-02375863
,hal-02376218
,hal-02378288
,hal-02381476
,hal-02385325
,hal-02389653
,hal-02390599
,hal-02390764
,hal-02390768
,hal-02390777
,hal-02394272
,hal-02395156
,hal-02396058
,hal-02396705
,hal-02398129
,hal-02398135
,hal-02398136
,hal-02398139
,hal-02398495
,hal-02398586
,hal-02398835
,hal-02398865
,hal-02399380
,hal-02399680
,hal-02401984
,hal-02402084
,hal-02402109
,hal-02402450
,hal-02404568
,hal-02406579
,hal-02406589
,hal-02409278
,hal-02416671
,hal-02418181
,hal-02419415
,hal-02419423
,hal-02420775
,hal-02420970
,hal-02422661
,hal-02425145
,hal-02430157
,hal-02431053
,hal-02436730
,hal-02437658
,hal-02445726
,hal-02467824
,hal-02467930
,hal-02467933
,hal-02467945
,hal-02468677
,hal-02475396
,hal-02477018
,hal-02477422
,hal-02483532
,hal-02483674
,hal-02485243
,hal-02485501
,hal-02492075
,hal-02495738
,hal-02496449
,hal-02496452
,hal-02496458
,hal-02496459
,hal-02496460
,hal-02496475
,hal-02496479
,hal-02496481
,hal-02496482
,hal-02496485
,hal-02496486
,hal-02496490
,hal-02496496
,hal-02496497
,hal-02496499
,hal-02496503
,hal-02496829
,hal-02497135
,hal-02497174
,hal-02497185
,hal-02497200
,hal-02497251
,hal-02497270
,hal-02497299
,hal-02497315
,hal-02497395
,hal-02497412
,hal-02497430
,hal-02497433
,hal-02497536
,hal-02497559
,hal-02497568
,hal-02497575
,hal-02497586
,hal-02497589
,hal-02497592
,hal-02497596
,hal-02497601
,hal-02497647
,hal-02497648
,hal-02497650
,hal-02497654
,hal-02499173
,hal-02502535
,hal-02504857
,hal-02506014
,hal-02506023
,hal-02507583
,hal-02508043
,hal-02509406
,hal-02510314
,hal-02510340
,hal-02510682
,hal-02526258
,hal-02527799
,hal-02534347
,hal-02535044
,hal-02535519
,hal-02536058
,hal-02536060
,hal-02536116
,hal-02541132
,hal-02541482
,hal-02541485
,hal-02541579
,hal-02550297
,hal-02552081
,hal-02559118
,hal-02560093
,hal-02560095
,hal-02560860
,hal-02560865
,hal-02565520
,hal-02566821
,hal-02567247
,hal-02567251
,hal-02567253
,hal-02567259
,hal-02567263
,hal-02567384
,hal-02567388
,hal-02567394
,hal-02568460
,hal-02568868
,hal-02568871
,hal-02602368
,hal-02602370
,hal-02604790
,hal-02606967
,hal-02615105
,hal-02615603
,hal-02615609
,hal-02615671
,hal-02616304
,hal-02619226
,hal-02619504
,hal-02619515
,hal-02619534
,hal-02620031
,hal-02631592
,hal-02634934
,hal-02641587
,hal-02674854
,hal-02733987
,hal-02735416
,hal-02735500
,hal-02736515
,hal-02736608
,hal-02736972
,hal-02737437
,hal-02737654
,hal-02739170
,hal-02739258
,hal-02740260
,hal-02740336
,hal-02740434
,hal-02741776
,hal-02743309
,hal-02750641
,hal-02785011
,hal-02786054
,hal-02788403
,hal-02789178
,hal-02789638
,hal-02789806
,hal-02790273
,hal-02795162
,hal-02797274
,hal-02801275
,hal-02865947
,hal-02866061
,hal-02867863
,hal-02871585
,hal-02886397
,hal-02894569
,hal-02894668
,hal-02895514
,hal-02895569
,hal-02895685
,hal-02895702
,hal-02904057
,hal-02915997
,hal-02917048
,hal-02918416
,hal-02918426
,hal-02918433
,hal-02921550
,hal-02931787
,hal-02931803
,hal-02931829
,hal-02938604
,hal-02939032
,hal-02973363
,hal-02973483
,hal-02975549
,hal-02977270
,hal-02983440
,hal-02999988
,hal-03005385
,hal-03005534
,hal-03005625
,hal-03010461
,hal-03010480
,hal-03010502
,hal-03010512
,hal-03010672
,hal-03010703
,hal-03010708
,hal-03010710
,hal-03010715
,hal-03010718
,hal-03010726
,hal-03010729
,hal-03017320
,hal-03017328
,hal-03017329
,hal-03017334
,hal-03017343
,hal-03017345
,hal-03026307
,hal-03027729
,hal-03027742
,hal-03027861
,hal-03027875
,hal-03027882
,hal-03029940
,hal-03029944
,hal-03029948
,hal-03034391
,halshs-01018779
,halshs-01127745
,halshs-01134663
,halshs-01150102
,halshs-01154426
,halshs-01154772
,halshs-01160340
,halshs-01164765
,halshs-01174362
,halshs-01182475
,halshs-01208259
,halshs-01208269
,halshs-01218197
,halshs-01225360
,halshs-01226023
,halshs-01232019
,halshs-01233647
,halshs-01234121
,halshs-01234138
,halshs-01243553
,halshs-01243632
,halshs-01244902
,halshs-01244962
,halshs-01248058
,halshs-01249686
,halshs-01249688
,halshs-01251294
,halshs-01251300
,halshs-01251347
,halshs-01258837
,halshs-01259961
,halshs-01265425
,halshs-01277147
,halshs-01277156
,halshs-01277162
,halshs-01277168
,halshs-01277193
,halshs-01277207
,halshs-01277453
,halshs-01277459
,halshs-01277475
,halshs-01277672
,halshs-01277673
,halshs-01277674
,halshs-01277681
,halshs-01277703
,halshs-01277707
,halshs-01307760
,halshs-01307964
,halshs-01322931
,halshs-01324346
,halshs-01324348
,halshs-01324351
,halshs-01328449
,halshs-01328853
,halshs-01330491
,halshs-01341964
,halshs-01346985
,halshs-01369624
,halshs-01376059
,halshs-01376971
,halshs-01382190
,halshs-01386317
,halshs-01388393
,halshs-01397580
,halshs-01404821
,halshs-01409124
,halshs-01410097
,halshs-01418032
,halshs-01422912
,halshs-01422915
,halshs-01423008
,halshs-01424819
,halshs-01428068
,halshs-01431524
,halshs-01431528
,halshs-01433829
,halshs-01433834
,halshs-01436349
,halshs-01442458
,halshs-01447614
,halshs-01464066
,halshs-01464087
,halshs-01465238
,halshs-01494507
,halshs-01517438
,halshs-01548310
,halshs-01550035
,halshs-01566409
,halshs-01580568
,halshs-01584159
,halshs-01584385
,halshs-01588083
,halshs-01617346
,halshs-01617493
,halshs-01619444
,halshs-01636099
,halshs-01653940
,halshs-01662259
,halshs-01669302
,halshs-01674576
,halshs-01674764
,halshs-01708998
,halshs-01719885
,halshs-01728390
,halshs-01728391
,halshs-01728394
,halshs-01728397
,halshs-01728398
,halshs-01735847
,halshs-01760989
,halshs-01797618
,halshs-01812879
,halshs-01812880
,halshs-01817175
,halshs-01819380
,halshs-01843831
,halshs-01843858
,halshs-01843865
,halshs-01843901
,halshs-01844163
,halshs-01844195
,halshs-01879708
,halshs-01885599
,halshs-01892263
,halshs-01903696
,halshs-01918477
,halshs-01942716
,halshs-01956896
,halshs-01958094
,halshs-01966187
,halshs-01966199
,halshs-01984583
,halshs-02003627
,halshs-02058344
,halshs-02058351
,halshs-02064482
,halshs-02071156
,halshs-02085079
,halshs-02085095
,halshs-02085101
,halshs-02085105
,halshs-02094207
,halshs-02111596
,halshs-02114410
,halshs-02139529
,halshs-02185999
,halshs-02186382
,halshs-02189798
,halshs-02190785
,halshs-02201892
,halshs-02202146
,halshs-02214509
,halshs-02214585
,halshs-02214605
,halshs-02214610
,halshs-02214637
,halshs-02214683
,halshs-02214695
,halshs-02214828
,halshs-02214860
,halshs-02215024
,halshs-02215032
,halshs-02215111
,halshs-02215347
,halshs-02215439
,halshs-02215456
,halshs-02215474
,halshs-02215543
,halshs-02215568
,halshs-02215597
,halshs-02215624
,halshs-02215817
,halshs-02216024
,halshs-02216233
,halshs-02216404
,halshs-02216723
,halshs-02216725
,halshs-02216728
,halshs-02216730
,halshs-02216731
,halshs-02216734
,halshs-02216737
,halshs-02216740
,halshs-02216746
,halshs-02216750
,halshs-02216758
,halshs-02216762
,halshs-02216763
,halshs-02216766
,halshs-02216770
,halshs-02216774
,halshs-02216782
,halshs-02216783
,halshs-02216785
,halshs-02216797
,halshs-02216870
,halshs-02216984
,halshs-02216988
,halshs-02217001
,halshs-02217015
,halshs-02217096
,halshs-02220529
,halshs-02220589
,halshs-02225153
,halshs-02226289
,halshs-02226300
,halshs-02226307
,halshs-02226321
,halshs-02226328
,halshs-02226728
,halshs-02226731
,halshs-02227482
,halshs-02227484
,halshs-02238649
,halshs-02238660
,halshs-02238670
,halshs-02238675
,halshs-02238678
,halshs-02238692
,halshs-02238704
,halshs-02238715
,halshs-02238719
,halshs-02238743
,halshs-02238756
,halshs-02238774
,halshs-02238802
,halshs-02240491
,halshs-02240759
,halshs-02242036
,halshs-02242140
,halshs-02242213
,halshs-02242314
,halshs-02242321
,halshs-02243682
,halshs-02245245
,halshs-02245467
,halshs-02259051
,halshs-02259192
,halshs-02259194
,halshs-02259196
,halshs-02259216
,halshs-02259586
,halshs-02259710
,halshs-02259713
,halshs-02259718
,halshs-02259820
,halshs-02260057
,halshs-02260060
,halshs-02260061
,halshs-02260064
,halshs-02260065
,halshs-02260068
,halshs-02260070
,halshs-02260344
,halshs-02260345
,halshs-02260346
,halshs-02260347
,halshs-02260348
,halshs-02261504
,halshs-02261576
,halshs-02261650
,halshs-02261661
,halshs-02261662
,halshs-02261825
,halshs-02262011
,halshs-02262012
,halshs-02262950
,halshs-02263037
,halshs-02266415
,halshs-02280817
,halshs-02288209
,halshs-02302629
,halshs-02304967
,halshs-02307230
,halshs-02331030
,halshs-02343464
,halshs-02378225
,halshs-02388373
,halshs-02393225
,halshs-02407667
,halshs-02407683
,halshs-02407699
,halshs-02412442
,halshs-02416777
,halshs-02445374
,halshs-02445384
,halshs-02445403
,halshs-02445695
,halshs-02445826
,halshs-02446002
,halshs-02446055
,halshs-02446799
,halshs-02446835
,halshs-02449103
,halshs-02449175
,halshs-02449407
,halshs-02449410
,halshs-02450082
,halshs-02450086
,halshs-02450243
,halshs-02451614
,halshs-02451917
,halshs-02451996
,halshs-02452124
,halshs-02452809
,halshs-02457173
,halshs-02460126
,halshs-02460335
,halshs-02487570
,halshs-02487803
,halshs-02487806
,halshs-02487813
,halshs-02508869
,halshs-02555816
,halshs-02559400
,halshs-02563500
,halshs-02571188
,halshs-02615592
,halshs-02615663
,halshs-02617415
,halshs-02861256
,halshs-02985649
,halshs-03037131
,halshs-03039684
,in2p3-01117621
,in2p3-01150850
,ineris-01853341
,ineris-01854713
,inserm-01421075
,inserm-02388687
,inserm-02413138
,inserm-02413465
,inserm-02520007
,inserm-02521344
,inserm-02571436
,inserm-02571447
,inserm-02571449
,inserm-02571452
,inserm-02572015
,inserm-02572017
,inserm-02572020
,insu-01141338
,insu-01141344
,insu-01143341
,insu-01143342
,insu-01143417
,insu-01143515
,insu-01143577
,insu-01143606
,insu-01143662
,insu-01143773
,insu-01144007
,insu-01144028
,insu-01144514
,insu-01144532
,insu-01145309
,insu-01145313
,insu-01145636
,insu-01146209
,insu-01146458
,insu-01147201
,insu-01147483
,insu-01147665
,insu-01147669
,insu-01147748
,insu-01147808
,insu-01147813
,insu-01147816
,insu-01147875
,insu-01147881
,insu-01154806
,insu-01157912
,insu-01157917
,insu-01159016
,insu-01159021
,insu-01159665
,insu-01160269
,insu-01160383
,insu-01160395
,insu-01160402
,insu-01160575
,insu-01165974
,insu-01182941
,insu-01182951
,insu-01183224
,insu-01183374
,insu-01183385
,insu-01183414
,insu-01183443
,insu-01183629
,insu-01183865
,insu-01184483
,insu-01184502
,insu-01186016
,insu-01190817
,insu-01191369
,insu-01191431
,insu-01191779
,insu-01191786
,insu-01196051
,insu-01206611
,insu-01206637
,insu-01206836
,insu-01206963
,insu-01207075
,insu-01207086
,insu-01207223
,insu-01207473
,insu-01207982
,insu-01208044
,insu-01208080
,insu-01208090
,insu-01208094
,insu-01208323
,insu-01208344
,insu-01208355
,insu-01208368
,insu-01208512
,insu-01208805
,insu-01211122
,insu-01211130
,insu-01211135
,insu-01211153
,insu-01211164
,insu-01211200
,insu-01211229
,insu-01211232
,insu-01211287
,insu-01211292
,insu-01211294
,insu-01211432
,insu-01211503
,insu-01211564
,insu-01211569
,insu-01211601
,insu-01211805
,insu-01211808
,insu-01213124
,insu-01213216
,insu-01213354
,insu-01213357
,insu-01213709
,insu-01213925
,insu-01214030
,insu-01214132
,insu-01214273
,insu-01214342
,insu-01215729
,insu-01216213
,insu-01216510
,insu-01217131
,insu-01217149
,insu-01218682
,insu-01220146
,insu-01225996
,insu-01227661
,insu-01227664
,insu-01227975
,insu-01227996
,insu-01228019
,insu-01228142
,insu-01228800
,insu-01228896
,insu-01228897
,insu-01228947
,insu-01229275
,insu-01233720
,insu-01233891
,insu-01242997
,insu-01243011
,insu-01243235
,insu-01243243
,insu-01243272
,insu-01244435
,insu-01244510
,insu-01245639
,insu-01246004
,insu-01246971
,insu-01246977
,insu-01246989
,insu-01247373
,insu-01247383
,insu-01248311
,insu-01248377
,insu-01248468
,insu-01248560
,insu-01248757
,insu-01248994
,insu-01249177
,insu-01249824
,insu-01252619
,insu-01252620
,insu-01253294
,insu-01254625
,insu-01254940
,insu-01278194
,insu-01279505
,insu-01279757
,insu-01281655
,insu-01281788
,insu-01282898
,insu-01282911
,insu-01282927
,insu-01283776
,insu-01283782
,insu-01285088
,insu-01285184
,insu-01285239
,insu-01285874
,insu-01286510
,insu-01286513
,insu-01289583
,insu-01290272
,insu-01290763
,insu-01297385
,insu-01297473
,insu-01297495
,insu-01297540
,insu-01298368
,insu-01298370
,insu-01298374
,insu-01298596
,insu-01300691
,insu-01301232
,insu-01301754
,insu-01302069
,insu-01302128
,insu-01302190
,insu-01302200
,insu-01302638
,insu-01302643
,insu-01302650
,insu-01302654
,insu-01303433
,insu-01303872
,insu-01304302
,insu-01304902
,insu-01305331
,insu-01305354
,insu-01306178
,insu-01306190
,insu-01306201
,insu-01306362
,insu-01306363
,insu-01306499
,insu-01306503
,insu-01306505
,insu-01306507
,insu-01306806
,insu-01306900
,insu-01307881
,insu-01308302
,insu-01308330
,insu-01308422
,insu-01309086
,insu-01309102
,insu-01309137
,insu-01312500
,insu-01312581
,insu-01312615
,insu-01312616
,insu-01312618
,insu-01312619
,insu-01312620
,insu-01313259
,insu-01314044
,insu-01314090
,insu-01314097
,insu-01323503
,insu-01328022
,insu-01333687
,insu-01333691
,insu-01333788
,insu-01333899
,insu-01344889
,insu-01345320
,insu-01345546
,insu-01349090
,insu-01350475
,insu-01350477
,insu-01353771
,insu-01355411
,insu-01358029
,insu-01358058
,insu-01367985
,insu-01369317
,insu-01369671
,insu-01370069
,insu-01370071
,insu-01372908
,insu-01372931
,insu-01373482
,insu-01373524
,insu-01373526
,insu-01373988
,insu-01376436
,insu-01380220
,insu-01380327
,insu-01380332
,insu-01380603
,insu-01380688
,insu-01380692
,insu-01380702
,insu-01381346
,insu-01382043
,insu-01382046
,insu-01384429
,insu-01384431
,insu-01388190
,insu-01388257
,insu-01388554
,insu-01388563
,insu-01389897
,insu-01389930
,insu-01389931
,insu-01389934
,insu-01390112
,insu-01390328
,insu-01390759
,insu-01390810
,insu-01391020
,insu-01391519
